What is your email?,What is your gender?,What is your age?,How did you learn about this survey? ,Submitted At,Token
bb3cfcd2e48cb65c26ce42ae279d98b0,Female,23.0,Instagram,5/7/2020 22:21:32,04wikg631k6q0kn704wizj8qqbw0vrwh
c351398a6884ebb6c11cc50028471180,Female,11.0,CCBS Newsletter,5/7/2020 22:26:34,j1ni9ojioeh6emw4qkt2j1ni9oj71fy6
50908dd4dd57366732f733fc4c59b42a,Female,63.0,FaceBook,5/7/2020 22:56:57,kef57xu7nyk1j3bhrx8o1b0kef57xl54
b2fab11c197a8c9271d71bbe369e05e3,Female,59.0,CCBS Newsletter,5/7/2020 23:26:01,zhs713ud451r0mk7jtzhs713u5cyxlck
d6b342063d515839e9cd96dbc24742dc,Female,29.0,FaceBook,5/7/2020 23:43:43,6qwzyhm5xtwstqwji6qwzytciiu7t0lt
d4f1ad74fe7258a2995eb025ee35938b,Female,30.0,FaceBook,5/8/2020 0:27:15,lhuze154xo1cwg1w3lhukwz7wvn5flru
816d731b1c0cab181c7bb14678b4a1b7,Female,51.0,CCBS Newsletter,5/8/2020 0:35:52,m3tcnfvcp9kw8w1c8zm3tcwga1h4ba1i
062218ba10ced6981290209e650e2134,Female,36.0,Instagram,5/8/2020 1:30:11,bn0u1d400vpawih0vrcbn0acwdjqc4pq
c2381dd1c9ba2fae67ca786b6523feb3,Female,44.0,FaceBook,5/8/2020 1:40:38,2cveo1d3vnvey2cveoiltvwhw0j8gjah
b934e856976495bc0ef2ce899fa8dae1,Female,10.0,Instagram,5/8/2020 2:25:10,raclxyz9661kkcudbubj1raclxyujstf
830073b31ecedd0cdf286d8ce9951743,Female,50.0,FaceBook,5/8/2020 3:15:23,u9oqhtdcwqd2haglfueu9oqhhlxlss2n
d3e58aaf0e5b3acc4ee94ddbe6fec9aa,Female,45.0,FaceBook,5/8/2020 11:03:14,mm22i729rk3ewv1mm22i72t2oagl60qd
bddba0ae82923c0d84a858f2c10b9ab3,Female,47.0,FaceBook,5/8/2020 11:45:15,klota5xszxhe7lys3ceklota8l4c6y0w
ad277fe50c31be40d25de38819525489,Female,53.0,FaceBook,5/8/2020 11:52:53,hrourbcvieqnelm1drezrhrourbcufd3
ade118870d11410dda9fd93a37177726,Female,47.0,Instagram,5/8/2020 12:42:38,aovf37z6jarkzdcuisenaovf37q3rqyu
6e4047d7e5b229d306a72349afc649b2,Female,22.0,FaceBook,5/8/2020 12:45:31,txgtzz2bh040xvspco2utxg0mhn8nwuh
2d804b354b44b49f55104781045968b8,Female,17.0,Instagram,5/8/2020 13:13:38,52iaw2wph3148j74y4th252ijj0pnspd
82b173eaf60c0aea1a8a4f64af6ab25f,Male,56.0,FaceBook,5/8/2020 13:13:35,6zga2g816aw65ep6zg0zmk7osr5pvlhh
bae37d569570654bc3792ed13585b4d1,Male,49.0,FaceBook,5/8/2020 13:19:15,jxt1x9s1jxh6bck1fn3jxt1x9sembr08
f8ba6adf793f475de589a94635a11141,Female,70.0,FaceBook,5/8/2020 13:28:24,tdm86dp0o6sx2d3p1oi3tdm84uww77ta
146151dfb5eb7bb27c7317544e27bdee,Female,30.0,Instagram,5/8/2020 13:55:03,aa5h3lqhra48aa5qmox3irm0k9sy4gg9
e0e180a0a7bcb51a9a87db4580d9e905,Female,58.0,FaceBook,5/8/2020 15:52:37,p9729z2he6y9ljlltp9729z22xv97fl4
c957c9575bf89aaad33f314baa13a63e,Female,46.0,FaceBook,5/8/2020 16:00:48,9q5unhwaopc3l3c9q5n4qm5sdipd0ipw
43376ad6e58516dfbd3466505251daac,Female,34.0,FaceBook,5/8/2020 16:17:01,cj1iqgo83pqetd404vycj1i9ucf092a3
dc78b421629febe36baf29ff0f7493be,Female,2.0,Instagram,5/8/2020 21:13:58,8gxtjyh6zy5bj08b8gxtjy7a05h3q6cw
dc78b421629febe36baf29ff0f7493be,Female,35.0,"Instagram, FaceBook",5/8/2020 21:16:07,lnticamyw1pf60iws4tlnticavj9zdz4
b9f0240187b737feaf39f249b55606f2,Female,69.0,CCBS Website,5/8/2020 22:41:28,pttq64x5jbza9chtnboopttq64w9gsxm
e996b0e8d37df546e48f661ccc39232f,Female,24.0,Friend,5/9/2020 0:18:02,p02e1zvqd3gnop02eslt69eez1nedm8s
4f110a49b1d83d564d4559849c4f31fd,Female,53.0,FaceBook,5/9/2020 3:12:23,vmdf1xpnrktcqcc4d86vmdf1pi62lbnf
6a90e1a2f16d1ef77d1399e781268bee,Female,63.0,Instagram,5/9/2020 7:37:07,zk9mjust98stjwzwstkfvbb3zk9mjust
e3fb40730fadf37465051e8cd1f342c7,Female,35.0,FaceBook,5/9/2020 12:46:25,z5aa524lt291f1z5aa5zpbuhj6vodyz5
e3fb40730fadf37465051e8cd1f342c7,Female,35.0,FaceBook,5/9/2020 12:53:04,mgzdwcgi2yoxro6wq56suzmgzdwcl5ul
4d73c0587b3875ef924ce842d00f0cca,Female,32.0,"googled ""dog psychology centers""",5/9/2020 14:40:01,f0d6uabf4bv38qfr66f0dg2hq5tecivw
932009fb5ae16ad7cc6de5868e3d95e8,Female,,Instagram,5/9/2020 14:58:26,porm14ogx7p0porm1ueuw5my1lazcpcf
b2ebab2a896a0211b6a48f04134fd9e8,Female,43.0,CCBS Newsletter,5/9/2020 15:36:31,94i18xkoi3eaiggv4594i18x0q9xafda
b0f1e7c4939041dcd1b57486debaac8e,Male,30.0,CCBS Website,5/9/2020 17:58:47,9kj4qrl410kifr09pb9kj4qrl43lep2e
d9ded2b04c91b5238bcc5bdd081aaf2b,Female,20.0,Instagram,5/9/2020 20:44:20,73x65j00qsjtqxfx73x65jv6t7nyxgt5
7a5c7ae1beec1c51ef9dc36143e9644f,Female,41.0,CCBS Newsletter,5/9/2020 21:14:16,e34jau7twh8gobu8rt1e34jyua8yqjuu
6aceb600b80b26cdc2787def57679d6b,Female,41.0,FaceBook,5/9/2020 21:44:48,xwab75u6lfliqj6hyxwpah7dnb76z1ld
cd776dc384bfaf2361e1553834277a22,Female,27.0,FaceBook,5/9/2020 23:01:23,flnzqpklsqdmbxnpznkcuflnzqpkijrk
32948bfd5d5cceefaed71dc5f5260200,Female,26.0,FaceBook,5/10/2020 0:51:39,3x51c183k4h8yamcy3x51cmqtdf59bjd
9c9f452b74e6824e7b92bb22e46542a3,Female,27.0,Instagram,5/10/2020 0:57:30,0m7wdtupx4j4npvx6f0m7wdce2w0vwtp
0e0871fad4b130e9c5079c5ecd8ce032,Female,27.0,FaceBook,5/10/2020 1:01:41,cux8qw6l9jjjouskf375h20acux8qnh7
49ce6efc8245cfcbb26fd3b35570cc65,Female,28.0,FaceBook,5/10/2020 10:51:49,hme2vqepxdlbr8clzhme2vq8p5n661r9
e764cee473926fc9c83e74c76bbf43ed,Female,59.0,CCBS Website,5/10/2020 12:20:19,c4ma3fvw8qrzkky5c4madjcq7vcjrnl5
377861cf5d42411d95af997d7b1e8182,Female,26.0,CCBS Newsletter,5/10/2020 15:59:55,dehol3qeaixjcetbtr7odeholrxn0gx1
9fbd8c1440b21bb5b15088f225a18879,Female,38.0,FaceBook,5/10/2020 17:32:08,b4utlot34tyuzt76sb4utw6gfnj09sgc
ed4d65a162b4e8c11e93d32f9a223105,Male,52.0,FaceBook,5/10/2020 18:02:24,euzsvc82yh5tqs810himeuzsvcfnj5cg
15dde33523fdfb49ab9aa8841f431942,Female,50.0,FaceBook,5/10/2020 18:40:40,yz095fkj82q0e9cuyz097suh0d8ykl2f
bef272102999007393c36e91355f71fe,Female,34.0,Instagram,5/10/2020 21:43:37,rzb5twan2spu8m5cq4cirzb5tfp8o39i
ccbb7830b8f59fb6167e053694064abb,Female,61.0,FaceBook,5/10/2020 21:52:04,ifwi4nog4yo9gtjunbififwiniffyt0d
6fb18ed3051246607678aa69531712c1,Female,29.0,CCBS Newsletter,5/11/2020 1:22:57,zmpiuicqkszxxil4uzmpiui5hhiiuvnv
ed6270f2b97d7fd1294d4b7a942f14c5,Female,30.0,Google ,5/11/2020 18:32:00,38i9rhmsqv41w334b0tqeve4izzrrjv5
d5894aed0592917a6bce95217f64c362,Female,42.0,CCBS Newsletter,5/11/2020 20:04:30,ftcuhdztir5ewfcftcufrbr3bqfs6d15
621f2a5c0109a4d3d84f186497dc1adc,Female,,FaceBook,5/11/2020 21:03:35,1rhmu10td8i8mti9tps21rhmhq0ym4ee
6811bd9e82d7a76c5438bd07113b0327,Female,47.0,CCBS Website,5/11/2020 21:32:05,u0v7minj01hyc5mp22eu0v7min0acsdf
6811bd9e82d7a76c5438bd07113b0327,Female,47.0,CCBS Website,5/11/2020 21:36:07,ij3ocwa00dhueg4bg4zy6n78ij3ocwa0
4da60d3e1bfc4e19537c8d43ed68f481,Female,30.0,FaceBook,5/11/2020 21:41:19,mgnmqv2cbwneeimgnf82yf2k95lhtbs5
388f0948646f54b400b9c89798c71fb8,Female,24.0,CCBS Website,5/12/2020 14:15:20,92pbq5koar19f90a2q92pbq3kk5wqazc
388f0948646f54b400b9c89798c71fb8,,,CCBS Website,5/12/2020 14:18:03,d16uw649yeru7cdvn46ihd16uw641yr3
89479622578b5a694864959b2adb3904,Female,22.0,FaceBook,5/12/2020 16:51:29,8lkqp4ab3c1yngt31rv8l8lkqp4aa74m
9cac5fe1159ba8438ad179a9365fbb0f,Male,75.0,FaceBook,5/12/2020 17:32:31,9odgqu8suni5c9oy386vvrfky7d5jz4y
5a10ac3a2bc6836f999c17bd2aca7608,Female,46.0,FaceBook,5/12/2020 18:21:20,1ukukazte0qhz1ukuk9giif7gcib8749
b492547af210424c28eddad69beacbee,Female,56.0,FaceBook,5/12/2020 20:08:20,kq1pehgt6yk2d4s59nkq1pnjtzfcp28p
be61c8d9f4f8769a0d783144679ab5b8,Female,30.0,FaceBook,5/12/2020 20:29:21,b6c56714rta80pb6c56whch581nq4ddv
6008f0176a94a448ca37571512363b8b,Female,25.0,FaceBook,5/12/2020 21:17:17,nxejot0hkpu6fl4nxejotxj8bakbytdn
95d549668301da60d8a1f6eb7d1d1247,Female,24.0,FaceBook,5/12/2020 21:40:00,e68sn6cw5n7ae8i3gh8e68sn6j1ty7qz
0bca6ce7675df2839d3f74f15b462845,Female,59.0,FaceBook,5/12/2020 21:45:29,fve1bhvijuo2tfve1dm4ucr4xqja9mh1
b396f51efbccd6d6bf3b6a5ed77a5b61,Female,43.0,FaceBook,5/13/2020 1:40:00,47zlyjg0yqf87ak747zr21osjw81i9le
b396f51efbccd6d6bf3b6a5ed77a5b61,Female,43.0,FaceBook,5/13/2020 1:41:09,w5d7whcoeiv1hmd4f0w5d7wak1g2usq8
6a774c7abaf852bdc01fca7b55e9fba5,Female,49.0,FaceBook,5/13/2020 2:11:43,hwa2ue4j92er6ajk6vtohwakypq8efx5
ea53a1aa20c59273ca2590ee5c7b4063,Male,16.0,FaceBook,5/13/2020 3:38:02,2s4hzyo6ou7usu2s4h5mpkwovrbku88z
1e09cfef51fc2ceedef7fd68e96c9f5c,Male,,FaceBook,5/13/2020 15:49:52,ab2hkezffoj1izxab2hljsi0bklpp2x8
8b210d53d068eb71ba61dae479add30e,Female,47.0,Instagram,5/13/2020 19:35:28,yw5mgpatieduqpespyw5txnysmajb4yz
e1babd29f55f64d87d746213bb6af1b3,Female,39.0,Instagram,5/13/2020 19:46:04,aks98ivwqe2sxgg0y2uzps4aks9812os
135dfb50dd50e06f443f95a906836ba6,Female,48.0,Instagram,5/13/2020 20:14:08,ociu1tz2bkvgl3smanzqxbqociu1tfcl
3a7204d976629c398c8cc77bc4cbbf32,Female,28.0,Instagram,5/13/2020 20:27:34,xz5ni1zcgyw0g25rxe6jxz5ni1yecc0m
44597160a1d66aa31a139e5eec47ec54,Female,26.0,Instagram,5/13/2020 20:40:29,j4b4g9u4se40dkcqq5ju0aj4b4g9yf0c
1cc0f2c822a694785beafabbcded4f37,Female,23.0,Instagram,5/13/2020 21:54:06,y0hxleryw36tccud2y0hxllordn7g0u6
e41da5df39c3d6dc87f95d24aa7ff61b,Female,27.0,Instagram,5/13/2020 21:54:45,zpnup9q6t60a1nk5qrykc7zpnup9b9n6
3d956040baf2f8089a0df449340bde5b,Female,29.0,Instagram,5/13/2020 22:15:33,zcqc3z4cay4bryfihzcqcynh493ju8ga
d7809cd68fe31ea24e678d2d39579475,Female,21.0,Instagram,5/13/2020 23:15:39,zjemorih0s8pc9d8qrl1zjemor4ozmt1
26226af07e4e15d10f2e75f17f9c0b4b,Male,12.0,Instagram,5/13/2020 23:15:48,2d4zv1g6snb8773ug2d4zvirgvy0gwej
42e1e738875b6d6167136e7bb347f1c6,Female,62.0,Instagram,5/13/2020 23:36:28,6uhomyv6fegj77z06uhonvvxe4e8tve5
42e1e738875b6d6167136e7bb347f1c6,Male,62.0,Instagram,5/13/2020 23:39:23,3hxgj6xdkychmoiluri3hxgjqoz4p6aa
a17c018c6abda50eeb3fba10fdb0a73e,Male,,i found it,5/13/2020 23:40:54,0k0lpaf8hiy32bir0ktnir39vq2d1vb5
a400eb98bafcd4c6ff8b162677e1c9d3,Female,34.0,Linked In,5/14/2020 1:33:22,hjdlsw3h4qi8s5z26fbhjdlswtqgogil
effda02d69116de5b3b72fd30c5bcd63,Female,30.0,Instagram,5/14/2020 3:29:01,lz7czuvq5t2n6a4qk0lz7czkssqpu679
6822ebadf71fae6e210aa839ef7876c0,Female,,Instagram,5/14/2020 7:15:50,i91modychprsqwyfbfi91mob2dtqzdf9
c113658211c10bf0bf42fdfcdac203bd,Female,43.0,"FaceBook, Instagram",5/14/2020 7:18:19,e5dbiiiv6l2twyye5dbl61acbuvn13if
975c1bea9a2904c9939e3f9547ec20b9,Female,55.0,Linked In,5/14/2020 13:51:05,bq9lar8vort09qg472cbq9lay8vq5fah
7e4e343ccf9dc58eddc115a5c832733d,Female,36.0,FaceBook,5/14/2020 15:31:44,3rarbjfmnygl1o3rarbyh8a3n5ecrgvc
282931dafdb2ec75982d680fb93fa45e,Female,60.0,CCBS Newsletter,5/14/2020 15:36:24,499pts4dkwmae6ux499ptbfik9vcugw5
61ec85383dfabb8a824d26a00c9e3d73,Female,35.0,Linked In,5/14/2020 16:07:36,raxr0uj09mc9vwntwraxr095odbb5vih
c671166041715fae7e970db2dc6b1bc8,Female,62.0,Linked In,5/14/2020 17:30:58,rlmc5ih08b660ij2pcwrlmc5ibq3w7pe
42e1e738875b6d6167136e7bb347f1c6,Female,62.0,"CCBS Website, Instagram",5/14/2020 17:57:18,3voee92z2eug5raou5dm3voee92zt5o4
3ace87230edda280d036128d61fd5fd2,Female,,Instagram,5/15/2020 5:27:49,gt3f5y6d84hzroyz1neid4gt3f5yv9tn
b698ba3e84f3572c3b55d7a940307c21,Female,67.0,CCBS Newsletter,5/15/2020 16:56:45,kov31xj8yimp5rry3z4fqkov31xo6plm
fcab8ce1904d6307e8cc8f1f07d917c3,Female,63.0,CCBS Newsletter,5/15/2020 16:57:05,yi47hny8hva44e1w0wpyi4nbml5arcxm
f52712f5811767c664a110ebf8125ff9,Male,70.0,FaceBook,5/15/2020 16:57:12,6fgmixo9b5iiwr1y6fgmq7mx3077e62m
452b26bba5db04c5a523dae6021f2678,Female,66.0,CCBS Newsletter,5/15/2020 16:57:15,1bjy7a3a0r7mf4w9oo3mt1bjy7ntnuo5
c0ba2e5b0f122df2c519351eb9d2636d,Female,66.0,Email,5/15/2020 16:57:46,h1o7ppzehnsv0y0zh1oopbbu4qx6y5tm
30f24317ad30eb964fd7d4c0b9053a5f,Female,,CCBS Newsletter,5/15/2020 16:57:45,pf50pkpbb2mqph4csxpf503t1fd73bn2
8dccf8ba14b475c5e8e86b9afe44d90b,Female,35.0,CCBS Newsletter,5/15/2020 16:57:48,oc4iraqg4ldsrt89qdv9oc4idmldh7e4
de95830523d38ad98317b95af152c974,Female,72.0,CCBS Website,5/15/2020 16:58:10,h8jtlv9gvyz1ywrzyh8jjp4s15e0cuph
b36fa3d2ed995a190cdce6fe1cb4c102,Female,45.0,CCBS Newsletter,5/15/2020 16:58:20,5zmjre5d0ejuyo8fwf5wj3e5zmjreil6
1817714baf0165ad6f41209678568521,Female,14.0,CCBS Newsletter,5/15/2020 16:58:20,xp11igbx9hb46ityrxpahqpx9b80amz2
28d335c4b9b2a0624ceba9e0b881ab4b,Female,43.0,CCBS Newsletter,5/15/2020 16:58:34,rduoaknwj4etrawwl3c2qrduoaknxhiu
71297466aa88abc7c7bb28c9bf2292d5,Female,17.0,CCBS Website,5/15/2020 16:58:24,1y2mrclo01axm5p5h81y2mrqxxedoiks
8dccf8ba14b475c5e8e86b9afe44d90b,Female,35.0,CCBS Newsletter,5/15/2020 16:58:52,hf4r5kdx9re98q2hf4r5341plku5nhlq
ec4a08f59d3aebb9eb5089265150e06d,Female,50.0,CCBS Website,5/15/2020 16:59:49,mhdih3b806bwrwmh2kl6x45yxx4q2ta7
8fd8884f08feb4b100d770a13a533195,Female,71.0,Email,5/15/2020 17:00:50,s74efmbhdh619a4hv4fs74efmbz12y8i
6a19ab0ecb9ad292cdf4ecb051757833,Female,45.0,CCBS Newsletter,5/15/2020 16:59:54,1rm2glu054qa130ajy11rm2jtn3qu9gg
3afe6bfd50a72bdd02eebfcbdc710645,Female,60.0,Email,5/15/2020 17:00:28,tbt6s1pyfoo27piv81tatbt6s1p5prn8
f2f98c84625ac18739e0ab23e241bb07,Female,68.0,,5/15/2020 17:00:58,czwpk6qm912pccjkrczwrsiehg8452on
e868d9170e83c46ea09be0d691df1292,Female,58.0,CCBS Newsletter,5/15/2020 17:00:34,n9inef8rbwjqsyncj8g3zn9inef8lknw
8e19cdc61a05220158210716a0407e73,Female,,CCBS Newsletter,5/15/2020 17:00:49,kwc1p4remcsfvukwznmczws1jsqhv11t
c055f95ce0e7445378871055c0522291,Female,39.0,CBA Online behavior group,5/15/2020 17:01:31,f173f977fn452puflraiex5oftf173f9
585fb176207bf406521657a205455563,Female,8.0,CCBS Newsletter,5/15/2020 17:00:58,bziwr3bukjqnpw8bziwrsxoh7jl6h7ep
b8abfa6204e46bf0dc181daaa65899db,Female,54.0,"Search for studie, making a thesis",5/15/2020 17:01:35,x3dmp7bbsau6ocn3bex3dmp7bbb2pg3c
1cd39f031b15f6d7d5ceb101c2255787,Female,67.0,CCBS Website,5/15/2020 17:02:13,4axnyi6b5jwbivzwi0pjt4axnyi6t5iv
540d6fda34efabfcd168a44170a7121e,Female,61.0,CCBS Newsletter,5/15/2020 17:01:00,v0qx5ilxq7o3eiwo3zw2v0qx5ijindxe
311e9098bf4d07c088cbe567b421e180,Male,12.0,CCBS Website,5/15/2020 17:02:32,j65glveantu3wp1akaj65glvwh6gxyjg
78012635b90d1b8acb1e7d01a153e274,Female,67.0,FaceBook,5/15/2020 17:02:40,b7x72muq4vgsq9fkqab7x72uvqdxia7l
b8abfa6204e46bf0dc181daaa65899db,Female,54.0,Studie,5/15/2020 17:02:41,0t29ji3xctfhk2ehn70t29ji3ix40ymv
0e671b813e12d37ef8f046e0707c4587,,57.0,CCBS Newsletter,5/15/2020 17:04:02,wr5ev78ycyxb7x6iwr5ev45jbll5n0xy
fc8c9b0ec0cc33176b25da8bdd779d95,Female,70.0,ccbs email,5/15/2020 17:04:11,x70ts8ozg4cnkn047qgxx70ts8cv7svb
1b7314dd757b24d52891b00e79322374,Female,36.0,CCBS Newsletter,5/15/2020 17:04:05,k43dpiyzzvn4ecy2cw3hk43dpite838i
8fd8884f08feb4b100d770a13a533195,Female,71.0,CCBS Newsletter,5/15/2020 17:04:21,rkckmatwnir8h2y258kkszrkckmadv8b
a389ed6bc732733bf7c5b28c4d265041,Female,28.0,CCBS Newsletter,5/15/2020 17:04:22,ffqb77m8eq1fulbzhjax7pffqb77cu83
576d753018bb9b6811d7a4559148cf98,Female,54.0,email,5/15/2020 17:05:21,r10e7kzo6gdrodlr103gafnyx40bulrc
cda4a3f11b516f6923b5a6710f0e8eee,Female,59.0,CCBS Newsletter,5/15/2020 17:06:23,etob1x4r699eto5hs81ezvl8w9s388rt
164fa9849df911239e63772145eb74b4,Female,72.0,CCBS Newsletter,5/15/2020 17:07:11,8ouslbi2lgjl26u8ousl33kcljnz3h3v
a81fbb71968c621a641752aa8989ad1e,Female,66.0,FaceBook,5/15/2020 17:07:29,7cgahjbzke84hifo7ayk8v7cgahj53wm
6a51cbdb9cbdea498dbed6aa77f96ad2,Female,37.0,CCBS Newsletter,5/15/2020 17:07:55,dzcm6t5j14fdzc77nxfz6z6knhpk0n9q
65507365d81c421a7b724e42a1f7b01b,Female,38.0,CCBS Newsletter,5/15/2020 17:08:20,fkc9vwfz6ih8ccfkc9volcudidttg4ek
663e902682939a8f36f5a75647b7ce69,Female,56.0,CCBS Newsletter,5/15/2020 17:09:21,tsmsnsdq1z7s9gemvtjdtsmsnsdc1qhi
7c08e2fadfe9659edfd79e3617fd9ead,Female,36.0,CCBS Newsletter,5/15/2020 17:10:09,ytmagqm84wodnxsytma0uq19mp1rgt0m
bb280d25ec0235dd5481e23f162d8bcb,Female,77.0,CCBS Website,5/15/2020 17:10:58,dg7558er0nytedgw8cp659y8jiacu3w8
0ca0e46ff442269a449e23b7e3422ec7,Female,12.0,CCBS Newsletter,5/15/2020 17:10:38,3m2uw7kx9np2ll03m2uedi1c6f5saitz
e433eb53c23affcc3e4e2256fd59ba87,Female,32.0,CCBS Newsletter,5/15/2020 17:11:15,kgtcnncmswcovcuekgl42kgtcn42tso9
d9064a0e3fb6de8add3a6a1694386d23,Female,30.0,CCBS Newsletter,5/15/2020 17:11:31,ioiv77o3rsjmtxo0sdg7wp2ioiv77opk
f2dbd27257fb4cf12444dab016765223,Female,73.0,FaceBook,5/15/2020 17:13:28,0glbm8btpr0pj28v0glbmj6hfeq26i4x
335205862e9eb1354940bd9f53aebcd8,Female,38.0,CCBS Newsletter,5/15/2020 17:13:12,on7ewyeybdhkcpzbxzon7eyuko7l988z
31b0193a7380c97d5fb1823211abc78b,Female,40.0,CCBS Newsletter,5/15/2020 17:13:26,r5k7voo8ya5copvv3r5k7vowlr3vhs7z
5a0aafa77398cb121a072af38809d319,Female,34.0,CCBS Newsletter,5/15/2020 17:13:51,x9871va8cjadmorx98ws5kdnwo90210y
e3bc933416105156ee05709fceb2af9a,Female,62.0,CCBS Newsletter,5/15/2020 17:14:42,zhmaiqhvegkbzq2grwj6a9ngrfk7t2q2
0c85ab9c6e97fd52f0e8f8e2b60e6e46,Female,43.0,FaceBook,5/15/2020 17:15:07,qdcd7jz6x7h0qdcd7f4u8wylrdbaqs4q
05d4f0fcfecb6bba7dd9b185f9c74a45,Female,24.0,Email ,5/15/2020 17:16:13,1eitj1dhucvgqw1eit6inkppwhpfpm1q
3306c6a9340a42d4187d8c89add7417e,Female,67.0,FaceBook,5/15/2020 17:16:45,5gsoy5m3m4py86i9mprm5gsoy5ar6bkl
f1c8056ebf9bf0a9e4894cedabec83c6,Female,34.0,CCBS Newsletter,5/15/2020 17:17:32,c7i3qokbuowhkxidoyk5c7i3qvjhp9dd
a3cdf8b4461d11bb4961f2c2338f66a3,Female,52.0,Labrador Retrievers Rescue Scotland,5/15/2020 17:18:12,4nyxw30vhu9poiww4nyjgndl0p92kuwq
cc45d41f9f4b9d943d9fa50b80c2159a,Female,45.0,CCBS Newsletter,5/15/2020 17:19:05,pi65ztuylfcieyil0077pi65ztulz1m1
b23bff1ef7cb83ee637d8759ab50ab3e,Female,73.0,CCBS Newsletter,5/15/2020 17:19:50,k9wjx4qx16mgsxipq77rh4bk9wjx4qx6
dbdeaafef3f798182b8f1e22da805e53,Female,38.0,CCBS Newsletter,5/15/2020 17:19:50,2lhfm12sxu9nvnvqv2lhfm12cdvie48s
cb8dc7b848afedc28c34cfe59cab8a2d,Female,62.0,"Instagram, CCBS Newsletter",5/15/2020 17:20:12,o1bnqugxupb4xxo1bnq6w0n9rq3lwpyk
4c3b13701320eb20031d7ec5bb070143,Male,47.0,CCBS Website,5/15/2020 17:21:47,lf4x4ts6n65vk41qkogalf4x4tywagnb
1a0a15e4b98dfe1d7753a6922e53f920,Male,62.0,"CCBS Website, CCBS Newsletter",5/15/2020 17:22:39,3e8wlftgkrby5zzfvi3e8w2lfg8a6e4s
cd4c203a4864b575e11eb164de943a50,Female,31.0,CCBS Newsletter,5/15/2020 17:22:20,5nhiptvgf9r90x2qj66h5p5nhipqj9gw
b326cfa9386a6c3193c3582d22530480,Female,62.0,Email,5/15/2020 17:23:42,5jkzz0mpq8wyag1a5jkzz4xjtvzaybzi
88ae1299e068c7883a779fb5337167cb,Female,,,5/15/2020 17:25:09,1wsnfm1qsrehfyqwjmx71wsnfm9ttsfp
89a1cc69fc12ef960b2fccc70da6f052,Male,77.0,CCBS Newsletter,5/15/2020 17:24:32,nn9vm0csjwarcevnn9v4wlsdui3j2by3
8660fa9c1ea4c9ed74355b31f01a7c7f,Female,44.0,CCBS Newsletter,5/15/2020 17:25:37,9ucfzzp075d39q84k659ucfzz85pslvt
89a1cc69fc12ef960b2fccc70da6f052,Female,77.0,CCBS Newsletter,5/15/2020 17:25:22,q8eobsmkf7r30q4iq8eobwsdzk924zna
c6e3c98aea9b3158b7ee68b6b0c3c068,Female,47.0,email,5/15/2020 17:26:36,5eengn2lnjy7cova7bos6x5eengngf7e
f002739b37e7ce4d840fe8cf2ae0ef4e,Female,63.0,Friend,5/15/2020 17:27:24,vg9bpwrf4klgqvg9bpgx6z7nbuqirg9p
8dcbdba135e60798702f682bf29ac1b4,Female,43.0,CCBS Newsletter,5/15/2020 17:26:48,g9gou2rh1gfbnnuzud9kwg9gou2m6g71
7c54eca0883227490010f00ae1338a9e,Female,50.0,CCBS Newsletter,5/15/2020 17:27:01,8rfrahg34knaykitt1y8rfrahgga69b0
0d5163795c1a72066c16b607010c369b,Female,,CCBS Newsletter,5/15/2020 17:27:15,o7rmrm8sqeww9vxek3o7rmtr7nxqaseh
80a251a0adc4cc273938d7b6cbfd6c1b,Female,43.0,CCBS Newsletter,5/15/2020 17:27:44,stpr2epybnesemp8rstpr2c7chr094s8
6811bd9e82d7a76c5438bd07113b0327,Female,47.0,Linked In,5/15/2020 17:30:04,g4l7218vnqb3o50i6g4l72kr6qnnswtq
1844662f8821ad356d2de80bd37b436f,Female,42.0,CCBS Newsletter,5/15/2020 17:29:19,7chfjvgnvdipzse9wb7chf4benx8frxx
3acbaa56082aaab8ebaafa67bb6ecb05,Female,43.0,FaceBook,5/15/2020 17:30:14,lbgvr3ym4mv3xaqc3lbgvr8zrsqvsiwr
d4e1d360f6c0f404032fbd01dfbf05b8,,75.0,CCBS Newsletter,5/15/2020 17:30:34,su4i9dnq5czjwlmv0fksu4ito3nlq0c5
374eb12c5f5970e949ab490ffcd211d4,Female,69.0,CCBS Newsletter,5/15/2020 17:31:12,7dadcrcgfb5aqbayvoyu7dadci2vnrsa
d3a6b7ee6f42814bd6dcb16556e8355e,Female,64.0,CCBS Newsletter,5/15/2020 17:32:05,ytd0ww1arqsbukhiqn10ytd0wws69vr0
02093f7a704d1d81a701e841681c0cac,Female,61.0,Internet,5/15/2020 17:34:34,lssi8isl29uo79y4rq1c97542plssi8i
ed606aab0977ebc8b53f1ea43c4583eb,Male,71.0,"FaceBook, CCBS Newsletter, CCBS Website",5/15/2020 17:35:09,3q94qngsyzt1ggtw43q94shqqt4jjxme
35cbdb7c7d414de9159eabfecc7416aa,Male,2.0,CCBS Website,5/15/2020 17:35:56,iovaxoxu8mu6yznyd9niovax65k2zgsk
2cd1f1698be5fe3379cbc99a23490c6b,Female,62.0,CCBS Newsletter,5/15/2020 17:36:58,lqjkbwdgq8sytl60w3lqjkbw2lp6nbv8
6ed7221ec28b4f32bcd509bf6ccebabc,Female,47.0,CCBS Newsletter,5/15/2020 17:37:03,3sqnj034fpkifiqnhk3sqnj0ewzhyo75
